DataId,DiagramId,TypeId,Regions,RegionType,Zindex,ColorCode,UnitLength
50011,3,61,"168,120,14,12","R",-1,"#82418B",0.500
50012,3,61,"182,120,14,12","R",-1,"#82418B",0.500
50013,3,61,"196,120,14,12","R",-1,"#82418B",0.500
50014,3,61,"210,120,14,12","R",-1,"#82418B",0.500
50015,3,61,"224,120,14,12","R",-1,"#82418B",0.500
50016,3,61,"238,120,14,12","R",-1,"#82418B",0.500
50017,3,61,"252,120,14,12","R",-1,"#82418B",0.500
50018,3,61,"266,120,14,12","R",-1,"#82418B",0.500
50019,3,61,"280,120,14,12","R",-1,"#82418B",0.500
50020,3,61,"294,120,14,12","R",-1,"#82418B",0.500
50021,3,61,"308,120,14,12","R",-1,"#82418B",0.500
50022,3,61,"322,120,14,12","R",-1,"#82418B",0.500
50023,3,61,"336,120,14,12","R",-1,"#82418B",0.500
50024,3,61,"350,120,14,12","R",-1,"#82418B",0.500
50025,3,61,"364,120,13,12","R",-1,"#82418B",0.500
50026,3,61,"377,120,13,12","R",-1,"#82418B",0.500
50027,3,61,"390,120,13,12","R",-1,"#82418B",0.500
50028,3,61,"403,120,13,12","R",-1,"#82418B",0.500
50029,3,61,"416,120,14,12","R",-1,"#82418B",0.500
50030,3,61,"910,120,14,12","R",-1,"#82418B",0.500
50031,3,61,"924,120,14,12","R",-1,"#82418B",0.500
50032,3,61,"938,120,14,12","R",-1,"#82418B",0.500
50033,3,61,"952,120,14,12","R",-1,"#82418B",0.500
50034,3,61,"966,120,14,12","R",-1,"#82418B",0.500
50035,3,61,"469,120,15,12","R",-1,"#82418B",0.500
50036,3,61,"484,120,15,12","R",-1,"#82418B",0.500
50037,3,61,"499,120,15,12","R",-1,"#82418B",0.500
50038,3,61,"514,120,15,12","R",-1,"#82418B",0.500
50039,3,61,"529,120,15,12","R",-1,"#82418B",0.500
50040,3,61,"544,120,15,12","R",-1,"#82418B",0.500
50041,3,61,"559,120,15,12","R",-1,"#82418B",0.500
50042,3,61,"574,120,15,12","R",-1,"#82418B",0.500
50043,3,61,"589,120,15,12","R",-1,"#82418B",0.500
50044,3,61,"604,120,15,12","R",-1,"#82418B",0.500
50045,3,61,"619,120,15,12","R",-1,"#82418B",0.500
50046,3,61,"634,120,15,12","R",-1,"#82418B",0.500
50047,3,61,"649,120,15,12","R",-1,"#82418B",0.500
50048,3,61,"664,120,15,12","R",-1,"#82418B",0.500
50049,3,61,"679,120,15,12","R",-1,"#82418B",0.500
50050,3,61,"694,120,15,12","R",-1,"#82418B",0.500
50051,3,61,"709,120,15,12","R",-1,"#82418B",0.500
50052,3,61,"724,120,15,12","R",-1,"#82418B",0.500
50053,3,61,"738,120,15,12","R",-1,"#82418B",0.500
50054,3,61,"752,120,15,12","R",-1,"#82418B",0.500
50055,3,61,"766,120,15,12","R",-1,"#82418B",0.500
50056,3,61,"780,120,15,12","R",-1,"#82418B",0.500
50057,3,61,"794,120,15,12","R",-1,"#82418B",0.500
50058,3,61,"808,120,15,12","R",-1,"#82418B",0.500
50059,3,61,"822,120,15,12","R",-1,"#82418B",0.500
50060,3,61,"836,120,15,12","R",-1,"#82418B",0.500
50061,3,61,"850,120,15,12","R",-1,"#82418B",0.500
